productID,productName,supplierID,categoryID,unitPrice
600996,Product600996,23,61,22
600997,Product600997,1,307,107
600998,Product600998,25,198,5
600999,Product600999,26,39,104
601000,Product601000,24,476,77
601001,Product601001,27,328,90
601002,Product601002,11,403,51
601003,Product601003,27,94,12
601004,Product601004,2,187,187
601005,Product601005,15,435,71
601006,Product601006,29,139,66
601007,Product601007,8,77,199
601008,Product601008,9,252,199
601009,Product601009,25,135,66
601010,Product601010,22,56,91
601011,Product601011,27,48,166
601012,Product601012,29,134,133
601013,Product601013,5,338,80
601014,Product601014,3,23,57
601015,Product601015,26,437,189
601016,Product601016,14,202,183
601017,Product601017,23,162,82
601018,Product601018,25,399,122
601019,Product601019,5,379,21
601020,Product601020,14,140,11
601021,Product601021,9,399,197
601022,Product601022,27,253,194
601023,Product601023,21,351,11
601024,Product601024,19,409,130
601025,Product601025,1,289,107
601026,Product601026,11,395,36
601027,Product601027,24,281,51
601028,Product601028,26,417,61
601029,Product601029,27,160,144
601030,Product601030,21,92,98
601031,Product601031,9,106,173
601032,Product601032,3,148,163
601033,Product601033,1,93,194
601034,Product601034,26,223,20
601035,Product601035,2,27,16
601036,Product601036,4,318,109
601037,Product601037,4,256,177
601038,Product601038,13,445,175
601039,Product601039,29,236,87
601040,Product601040,11,118,189
601041,Product601041,26,392,44
601042,Product601042,16,420,107
601043,Product601043,13,53,47
601044,Product601044,28,464,79
601045,Product601045,11,334,128
601046,Product601046,8,82,112
601047,Product601047,9,394,140
601048,Product601048,13,148,105
601049,Product601049,21,322,63
601050,Product601050,4,440,63
601051,Product601051,11,138,170
601052,Product601052,10,282,9
601053,Product601053,16,398,58
601054,Product601054,13,454,162
601055,Product601055,22,441,132
601056,Product601056,28,7,9
601057,Product601057,13,138,152
601058,Product601058,9,429,107
601059,Product601059,27,104,155
601060,Product601060,6,43,89
601061,Product601061,20,90,181
601062,Product601062,12,419,14
601063,Product601063,15,393,183
601064,Product601064,28,490,40
601065,Product601065,11,321,73
601066,Product601066,24,61,171
601067,Product601067,17,204,136
601068,Product601068,13,386,100
601069,Product601069,28,169,195
601070,Product601070,22,219,113
601071,Product601071,1,420,38
601072,Product601072,2,204,105
601073,Product601073,8,494,33
601074,Product601074,4,346,74
601075,Product601075,18,489,31
601076,Product601076,5,144,112
601077,Product601077,21,478,164
601078,Product601078,4,499,133
601079,Product601079,5,254,141
601080,Product601080,21,12,188
601081,Product601081,20,18,186
601082,Product601082,23,280,147
601083,Product601083,1,499,194
601084,Product601084,9,221,32
601085,Product601085,4,152,61
601086,Product601086,5,63,169
601087,Product601087,28,296,106
601088,Product601088,19,161,155
601089,Product601089,6,464,142
601090,Product601090,25,461,80
601091,Product601091,22,89,10
601092,Product601092,28,103,141
601093,Product601093,25,191,68
601094,Product601094,22,400,160
601095,Product601095,13,334,2
601096,Product601096,16,232,48
601097,Product601097,2,479,12
601098,Product601098,11,269,88
601099,Product601099,26,487,170
601100,Product601100,21,368,170
601101,Product601101,17,4,167
601102,Product601102,23,95,182
601103,Product601103,3,217,167
601104,Product601104,6,130,95
601105,Product601105,2,274,116
601106,Product601106,17,275,131
601107,Product601107,3,68,200
601108,Product601108,23,195,142
601109,Product601109,6,312,183
601110,Product601110,26,178,187
601111,Product601111,22,194,182
601112,Product601112,28,65,113
601113,Product601113,3,324,105
601114,Product601114,13,106,187
601115,Product601115,12,239,150
601116,Product601116,18,327,182
601117,Product601117,25,195,150
601118,Product601118,28,68,95
601119,Product601119,11,174,89
601120,Product601120,13,97,182
601121,Product601121,26,21,117
601122,Product601122,12,469,140
601123,Product601123,14,396,7
601124,Product601124,11,23,129
601125,Product601125,9,114,17
601126,Product601126,8,498,152
601127,Product601127,26,166,126
601128,Product601128,6,324,92
601129,Product601129,14,26,55
601130,Product601130,20,275,19
601131,Product601131,29,202,170
601132,Product601132,1,20,77
601133,Product601133,22,226,141
601134,Product601134,18,36,140
601135,Product601135,20,107,43
601136,Product601136,25,489,19
601137,Product601137,21,359,140
601138,Product601138,11,168,192
601139,Product601139,13,114,178
601140,Product601140,27,270,152
601141,Product601141,6,477,85
601142,Product601142,28,172,187
601143,Product601143,17,442,80
601144,Product601144,24,154,80
601145,Product601145,8,379,58
601146,Product601146,1,253,76
601147,Product601147,27,341,69
601148,Product601148,20,124,74
601149,Product601149,29,498,144
601150,Product601150,5,109,50
601151,Product601151,28,322,74
601152,Product601152,27,331,36
601153,Product601153,20,105,195
601154,Product601154,14,142,25
601155,Product601155,12,278,120
601156,Product601156,26,417,150
601157,Product601157,16,311,170
601158,Product601158,28,36,184
601159,Product601159,15,446,29
601160,Product601160,28,482,90
601161,Product601161,20,243,170
601162,Product601162,8,74,151
601163,Product601163,19,420,192
601164,Product601164,29,375,47
601165,Product601165,22,322,52
601166,Product601166,5,264,131
601167,Product601167,13,277,24
601168,Product601168,5,194,12
601169,Product601169,24,404,76
601170,Product601170,27,72,102
601171,Product601171,14,234,115
601172,Product601172,11,240,65
601173,Product601173,29,20,184
601174,Product601174,6,338,73
601175,Product601175,13,229,95
601176,Product601176,5,163,101
601177,Product601177,1,71,64
601178,Product601178,3,85,43
601179,Product601179,19,289,131
601180,Product601180,3,242,71
601181,Product601181,7,131,21
601182,Product601182,11,243,28
601183,Product601183,27,307,118
601184,Product601184,18,22,43
601185,Product601185,16,43,24
601186,Product601186,2,488,26
601187,Product601187,29,411,133
601188,Product601188,5,101,9
601189,Product601189,16,134,89
601190,Product601190,19,95,135
601191,Product601191,27,100,172
601192,Product601192,7,74,148
601193,Product601193,20,374,103
601194,Product601194,4,380,88
601195,Product601195,6,206,106
601196,Product601196,8,458,53
601197,Product601197,29,173,141
601198,Product601198,16,134,95
601199,Product601199,14,241,138
601200,Product601200,5,252,71
601201,Product601201,4,334,186
601202,Product601202,29,17,74
601203,Product601203,5,311,135
601204,Product601204,11,368,48
601205,Product601205,26,389,124
601206,Product601206,28,218,61
601207,Product601207,27,396,175
601208,Product601208,10,57,110
601209,Product601209,12,387,134
601210,Product601210,14,481,199
601211,Product601211,25,153,69
601212,Product601212,16,279,93
601213,Product601213,2,137,38
601214,Product601214,17,196,6
601215,Product601215,24,437,188
601216,Product601216,23,273,73
601217,Product601217,7,359,58
601218,Product601218,20,421,143
601219,Product601219,16,16,35
601220,Product601220,26,33,16
601221,Product601221,1,136,181
601222,Product601222,14,69,44
601223,Product601223,23,493,13
601224,Product601224,10,240,198
601225,Product601225,15,39,35
601226,Product601226,21,23,160
601227,Product601227,19,214,181
601228,Product601228,23,429,60
601229,Product601229,22,398,37
601230,Product601230,1,69,45
601231,Product601231,23,468,96
601232,Product601232,8,470,33
601233,Product601233,26,161,166
601234,Product601234,4,399,186
601235,Product601235,6,151,95
601236,Product601236,28,395,61
601237,Product601237,26,43,134
601238,Product601238,8,483,80
601239,Product601239,7,89,200
601240,Product601240,9,40,33
601241,Product601241,21,96,67
601242,Product601242,27,344,44
601243,Product601243,9,314,77
601244,Product601244,25,188,145
601245,Product601245,11,18,53
601246,Product601246,24,366,69
601247,Product601247,23,81,144
601248,Product601248,24,467,33
601249,Product601249,8,236,121
601250,Product601250,25,62,46
601251,Product601251,9,406,160
601252,Product601252,9,254,189
601253,Product601253,21,242,74
601254,Product601254,24,296,196
601255,Product601255,14,273,141
601256,Product601256,28,373,56
601257,Product601257,10,131,121
601258,Product601258,10,290,9
601259,Product601259,18,298,129
601260,Product601260,14,264,117
601261,Product601261,15,403,46
601262,Product601262,19,117,41
601263,Product601263,11,110,73
601264,Product601264,11,99,76
601265,Product601265,2,276,172
601266,Product601266,4,181,143
601267,Product601267,2,196,103
601268,Product601268,10,103,196
601269,Product601269,8,330,153
601270,Product601270,20,163,117
601271,Product601271,28,132,111
601272,Product601272,23,290,6
601273,Product601273,16,188,153
601274,Product601274,12,298,200
601275,Product601275,29,233,78
601276,Product601276,2,398,122
601277,Product601277,16,346,32
601278,Product601278,20,104,54
601279,Product601279,10,388,14
601280,Product601280,4,118,15
601281,Product601281,3,87,164
601282,Product601282,10,358,93
601283,Product601283,16,371,7
601284,Product601284,2,208,109
601285,Product601285,3,248,53
601286,Product601286,4,114,90
601287,Product601287,12,109,190
601288,Product601288,18,339,19
601289,Product601289,6,152,43
601290,Product601290,25,120,123
601291,Product601291,17,256,149
601292,Product601292,16,464,100
601293,Product601293,23,24,161
601294,Product601294,23,217,188
601295,Product601295,19,376,181
601296,Product601296,5,436,80
601297,Product601297,17,98,74
601298,Product601298,6,419,62
601299,Product601299,1,63,197
601300,Product601300,19,362,141
601301,Product601301,9,470,19
601302,Product601302,18,96,197
601303,Product601303,7,280,159
601304,Product601304,4,73,33
601305,Product601305,5,93,165
601306,Product601306,28,315,30
601307,Product601307,27,202,142
601308,Product601308,12,479,49
601309,Product601309,26,423,24
601310,Product601310,28,321,128
601311,Product601311,24,262,59
601312,Product601312,22,394,104
601313,Product601313,7,5,141
601314,Product601314,1,314,79
601315,Product601315,9,138,100
601316,Product601316,15,116,198
601317,Product601317,19,243,33
601318,Product601318,17,269,168
601319,Product601319,13,320,99
601320,Product601320,14,27,68
601321,Product601321,21,20,167
601322,Product601322,8,173,65
601323,Product601323,23,384,145
601324,Product601324,20,302,173
601325,Product601325,24,6,10
601326,Product601326,23,492,51
601327,Product601327,13,102,85
601328,Product601328,21,227,8
601329,Product601329,21,321,185
601330,Product601330,9,330,105
601331,Product601331,23,266,98
601332,Product601332,16,143,19
601333,Product601333,27,235,196
601334,Product601334,8,219,11
601335,Product601335,3,91,194
601336,Product601336,2,428,69
601337,Product601337,7,459,192
601338,Product601338,3,281,142
601339,Product601339,3,476,56
601340,Product601340,17,227,44
601341,Product601341,17,464,158
601342,Product601342,1,269,60
601343,Product601343,4,390,110
601344,Product601344,13,151,166
601345,Product601345,7,403,165
601346,Product601346,29,456,170
601347,Product601347,21,311,181
601348,Product601348,1,174,91
601349,Product601349,20,123,136
601350,Product601350,7,104,80
601351,Product601351,21,30,105
601352,Product601352,27,140,65
601353,Product601353,29,356,132
601354,Product601354,14,210,23
601355,Product601355,22,421,15
601356,Product601356,21,289,44
601357,Product601357,4,217,168
601358,Product601358,2,205,98
601359,Product601359,27,36,27
601360,Product601360,5,157,143
601361,Product601361,26,405,76
601362,Product601362,14,357,162
601363,Product601363,5,292,97
601364,Product601364,2,452,71
601365,Product601365,24,398,41
601366,Product601366,18,467,113
601367,Product601367,21,459,173
601368,Product601368,16,458,195
601369,Product601369,2,64,15
601370,Product601370,1,311,10
601371,Product601371,26,430,152
601372,Product601372,16,443,75
601373,Product601373,4,496,47
601374,Product601374,8,257,24
601375,Product601375,20,354,194
601376,Product601376,14,489,126
601377,Product601377,14,498,19
601378,Product601378,4,330,89
601379,Product601379,22,302,78
601380,Product601380,7,377,109
601381,Product601381,11,402,4
601382,Product601382,6,157,188
601383,Product601383,10,116,57
601384,Product601384,4,61,85
601385,Product601385,5,488,81
601386,Product601386,11,195,60
601387,Product601387,3,126,66
601388,Product601388,29,300,55
601389,Product601389,9,76,61
601390,Product601390,9,81,77
601391,Product601391,9,7,198
601392,Product601392,15,102,123
601393,Product601393,11,480,26
601394,Product601394,25,470,156
601395,Product601395,19,179,94
601396,Product601396,23,20,113
601397,Product601397,6,309,199
601398,Product601398,3,379,197
601399,Product601399,11,86,158
601400,Product601400,18,334,30
601401,Product601401,25,453,25
601402,Product601402,22,330,168
601403,Product601403,16,421,136
601404,Product601404,12,463,98
601405,Product601405,2,487,157
601406,Product601406,17,308,23
601407,Product601407,14,392,75
601408,Product601408,21,167,199
601409,Product601409,22,196,130
601410,Product601410,25,122,28
601411,Product601411,11,441,18
601412,Product601412,1,422,13
601413,Product601413,29,274,185
601414,Product601414,12,9,48
601415,Product601415,12,272,32
601416,Product601416,1,22,193
601417,Product601417,1,479,71
601418,Product601418,11,372,87
601419,Product601419,17,386,52
601420,Product601420,2,367,64
601421,Product601421,18,205,87
601422,Product601422,14,354,158
601423,Product601423,19,32,156
601424,Product601424,7,306,26
601425,Product601425,15,327,17
601426,Product601426,22,386,177
601427,Product601427,10,489,106
601428,Product601428,19,350,61
601429,Product601429,7,118,178
601430,Product601430,16,22,149
601431,Product601431,3,386,90
601432,Product601432,7,409,124
601433,Product601433,28,455,131
601434,Product601434,26,475,33
601435,Product601435,8,451,192
601436,Product601436,11,350,155
601437,Product601437,17,41,15
601438,Product601438,1,37,50
601439,Product601439,23,138,7
601440,Product601440,18,160,33
601441,Product601441,11,500,70
601442,Product601442,16,85,139
601443,Product601443,12,292,197
601444,Product601444,14,285,175
601445,Product601445,4,446,115
601446,Product601446,26,131,21
601447,Product601447,12,14,175
601448,Product601448,18,428,121
601449,Product601449,1,38,182
601450,Product601450,15,305,157
601451,Product601451,27,17,92
601452,Product601452,16,220,75
601453,Product601453,1,269,2
